loan_id,stage,loan_ecl,gross_exposure,current_pd_12m,origination_pd_12m,current_lifetime_pd,origination_lifetime_pd,current_ltv,current_dpd,remaining_months_to_legal_maturity,property_state,origination_date,primary_stage_reason,coverage_ratio,Base_scenario_ecl,Downside_scenario_ecl,Upside_scenario_ecl,average_lgd
RM000093,2,57.035980232532665,149593.36,0.0037085638925121907,0.0008706281909210759,0.0678710114678116,0.01634156077504445,41.0,0.0,227,IL,2015-02-01,Absolute lifetime-PD deterioration,0.0003812734751898926,56.481640369089384,61.98362862445607,54.97723010043436,0.02012234623793613
RM002180,2,56.97998513970123,52312.45,0.0020981061581557482,0.0009675357736623083,0.040296672418334234,0.018778198587908523,73.08356985294117,0.0,235,MO,2015-10-01,Absolute lifetime-PD deterioration,0.001089224173971994,56.28084678417404,63.19414728242482,54.40092582824212,0.05493393788673913
RM002504,2,56.911512785416406,279822.79,0.001577257672472219,0.0007618865597561575,0.03043944627571149,0.014815125062990098,33.0,0.0,235,WA,2015-10-01,Relative lifetime-PD deterioration,0.00020338412316386529,56.29143694382824,62.43071642709699,54.61886001712824,0.021787755561949
RM000049,2,56.82566548839184,212297.23,0.004008018602552758,0.0008608634811721282,0.0351763856771965,0.007649927825183478,28.0,0.0,107,IL,2015-02-01,Absolute lifetime-PD deterioration,0.0002676703105753751,56.10794100387065,63.21349616733735,54.17232629738109,0.020009311020650553
RM002884,2,56.75439876418611,285348.39,0.0019511938492524645,0.0006836926769344412,0.03768261900463632,0.013360500031235678,31.0,0.0,236,NC,2015-11-01,Absolute lifetime-PD deterioration,0.00019889510771091472,56.21712382720834,61.552627044751596,54.757075089641404,0.020000870956693464
RM001882,2,56.709849020725166,98867.15,0.004282943661634642,0.0013220562678420119,0.07996087751444692,0.025359807454876537,31.0,0.0,233,IL,2015-08-01,Absolute lifetime-PD deterioration,0.0005735964779072237,56.077262578929854,62.34070825174082,54.370736960600375,0.0223247770594564
RM000397,2,56.70721570982322,132006.54,0.004213413939827989,0.0015005850848004746,0.07676560959762835,0.028007690936711627,23.0,0.0,227,MD,2015-02-01,Absolute lifetime-PD deterioration,0.00042957883533515246,56.125312193249556,61.8944329794475,54.55044835806428,0.020336001886396435
RM003142,2,56.515986619104275,286691.46,0.0017508982393314957,0.0005699698505011006,0.034159512216037746,0.011243933944271922,31.0,0.0,238,CA,2016-01-01,Absolute lifetime-PD deterioration,0.00019713174092839833,55.927806613457825,61.754450155518875,54.33913146111292,0.020692210346278897
RM002269,2,56.42345215446913,89691.69,0.0033312979368994517,0.0007116159169222575,0.06325747713189345,0.013844049947499326,24.0,0.0,235,WI,2015-10-01,Absolute lifetime-PD deterioration,0.0006290822723316857,55.77414702871765,62.20243329986798,54.02298972718316,0.027072702436990264
RM002018,2,56.30325769640027,105058.06,0.004447599199227729,0.0010007012572351536,0.08325105630721996,0.01933409651246032,28.0,0.0,234,FL,2015-09-01,Absolute lifetime-PD deterioration,0.000535925160776815,55.69392395446225,61.72916484748273,54.048758113359455,0.021358078183762213
RM001663,2,56.251503694882764,86495.23,0.006144735826956611,0.0009945064547063078,0.11233842685621909,0.01905284746721092,30.0,0.0,232,NC,2015-07-01,Absolute lifetime-PD deterioration,0.0006503422639015211,55.6842912783754,61.310148105662805,54.147576128087536,0.02039161308836402
RM000109,2,56.15752225619948,111819.88,0.004256036164499477,0.0007603487868194001,0.0775128492496141,0.01428571233481346,35.0,0.0,227,NY,2015-02-01,Prior default history,0.0005022141166329232,55.55919404855115,61.4858256572413,53.94347468267944,0.021106587340527623
RM002737,2,56.04941699369206,76450.29,0.007255045100695273,0.0012645389811898737,0.13394723770462702,0.02468077265356383,30.0,0.0,237,IL,2015-12-01,Absolute lifetime-PD deterioration,0.0007331485203482166,55.51239326766063,60.84680600139561,54.052079253411975,0.0201003561506968
RM000133,2,56.04680650533285,132255.86,0.004343594838537109,0.001285442010386235,0.07904610413634328,0.024038285239729174,20.0,0.0,227,FL,2015-02-01,Absolute lifetime-PD deterioration,0.00042377560060728395,55.50694750832334,60.86935555296045,54.03903720632688,0.02
RM000579,2,56.01111709614008,204942.06,0.002200019668195038,0.0006626218631129201,0.04080691567347661,0.012460468979525352,36.0,0.0,227,OH,2015-02-01,Absolute lifetime-PD deterioration,0.00027330220598026627,55.401049274772525,61.44107312003825,53.755580942586,0.021523936306340828
RM003220,2,55.955918949527515,138116.47,0.003492480692965909,0.0008579441741225734,0.06676405764104487,0.016808799150545672,40.0,0.0,237,OH,2015-12-01,Absolute lifetime-PD deterioration,0.0004051357448501798,55.37053533737404,61.16939365013681,53.78946963443309,0.020836227290014754
RM000987,2,55.91147637972363,144356.68,0.0031917099489677863,0.0006759889704775818,0.04427799967131141,0.009534009064377624,25.0,0.0,170,NJ,2015-05-01,Absolute lifetime-PD deterioration,0.0003873147843225796,55.23910900097141,61.89138814550501,53.42867606409093,0.023359731446763753
RM001238,2,55.905709370534346,356500.79,0.00155128664246497,0.0005445389552114736,0.02944329973968607,0.010430451553343545,25.0,0.0,231,CA,2015-06-01,Relative lifetime-PD deterioration,0.0001568179115971506,55.37187667188617,60.67234299485777,53.92175817591695,0.02
RM000967,2,55.87404488677751,104332.11,0.0040941004034744655,0.0009517899473577103,0.07561934701760831,0.01808578094857427,31.0,0.0,230,IL,2015-05-01,Absolute lifetime-PD deterioration,0.0005355402558884078,55.253892523915546,61.394332917166764,53.58083694453614,0.02210316467314513
RM003233,2,55.79750139869034,183909.52,0.0023138421646494646,0.0005687111702101904,0.044720521691043236,0.01117236111050135,29.0,0.0,237,CA,2015-12-01,Absolute lifetime-PD deterioration,0.00030339648213257447,55.18683019543792,61.23322845592453,53.53946400345806,0.0219347404748639
RM000948,2,55.79708599167952,115104.47,0.0030011033149554707,0.0009966662246394412,0.05597972319620126,0.018930813282128645,31.0,0.0,230,DE,2015-05-01,Absolute lifetime-PD deterioration,0.0004847516868083361,55.1585797998181,61.47891700044339,53.437246877330466,0.024498331930584517
RM002444,2,55.5724138424511,97358.15,0.004632547912828256,0.0012996680099882484,0.0862128663672963,0.024935477698260433,33.0,0.0,233,TX,2015-08-01,Absolute lifetime-PD deterioration,0.0005708039218334685,54.96940035384246,60.94165467669056,53.341559839273316,0.02147274967875416
RM003348,2,55.554250685692374,57447.16,0.005677722590071209,0.0013727128298068917,0.10636205318582281,0.026764998451434985,30.0,0.0,237,OH,2015-12-01,Prior default history,0.0009670495579884605,54.913889187879825,61.25477067898782,53.18608340533704,0.02532859677444286
RM003242,2,55.54318588287397,112507.13,0.003042504945082518,0.000943064715741686,0.058645043321844725,0.018538941949532983,23.0,0.0,238,UT,2016-01-01,Absolute lifetime-PD deterioration,0.0004936859191312939,54.91067969194903,61.17268404343289,53.204807156613164,0.02467511604060431
RM000953,2,55.54071932294666,83467.94,0.005337189881507566,0.001420068857768959,0.09748512018605549,0.02686973933971404,24.0,0.0,230,VA,2015-05-01,Absolute lifetime-PD deterioration,0.000665413802268831,54.92314287543148,61.03944495758025,53.2561137290802,0.02192930171583163
RM002453,2,55.479544636518554,253009.92,0.0019649080825423102,0.0004546456588581573,0.03778494541506072,0.008865965531102304,27.0,0.0,235,NH,2015-10-01,Absolute lifetime-PD deterioration,0.00021927813991055588,54.90771892621753,60.573664563215004,53.362331444148616,0.02060780477042399
RM001851,2,55.39553071287616,160447.68,0.002436930834501511,0.0006892819460003216,0.04627014811404051,0.013298949468683374,35.0,0.0,233,DE,2015-08-01,Absolute lifetime-PD deterioration,0.0003452560405540059,54.773042411714925,60.9344632860856,53.095135514732064,0.022781239357690542
RM000526,2,55.38993642903155,108033.52,0.002354058252405578,0.000621384048137639,0.04397980096159304,0.01179169126405788,35.0,0.0,229,PA,2015-04-01,Absolute lifetime-PD deterioration,0.000512710651555476,54.74120519837624,61.16108331641075,52.99343622441047,0.029539591387259007
RM002901,2,55.38525149610797,134493.54,0.003976713938358837,0.0009891420960734302,0.07537277970745437,0.019274578561846334,37.0,0.0,236,SC,2015-11-01,Absolute lifetime-PD deterioration,0.00041180603541335863,54.85024835601655,60.160542816079044,53.39816102485478,0.02012429997602527
RM002624,2,55.375718257341795,103950.92,0.003320440226760687,0.0009436991974790031,0.06331726193815679,0.018396853703975147,25.0,0.0,236,TN,2015-11-01,Absolute lifetime-PD deterioration,0.000532710227647257,54.747504753122925,60.96733025709725,53.05299355193323,0.024383549046631592
RM002812,2,55.36539379821231,180231.92,0.0034452509044121155,0.0008403724547779204,0.049357865719977245,0.012254933672941282,29.0,0.0,176,TX,2015-11-01,Absolute lifetime-PD deterioration,0.0003071897242076337,54.78841776277645,60.514302500387664,53.22309839154849,0.020016086058285205
RM003132,2,55.279875751900136,105817.89,0.004992991312146167,0.0012153086096657088,0.09450697911773853,0.023829757808404906,44.0,0.0,238,TX,2016-01-01,Absolute lifetime-PD deterioration,0.0005224057647709677,54.7465233294865,60.04065493049477,53.29876664841792,0.02016061619966609
RM000248,2,55.20310225372989,93711.47,0.004768592573825608,0.0014618086891785764,0.08681790659190036,0.027411967080104627,20.0,0.0,228,CA,2015-03-01,Absolute lifetime-PD deterioration,0.0005890751927563391,54.589845042512245,60.66332277704503,52.93450715198818,0.021899692427971282
RM001856,2,55.184516532955726,49888.86,0.0028244635181341386,0.0014612280330742011,0.05343843157892947,0.027993635757279534,62.361075,0.0,233,CA,2015-08-01,Absolute lifetime-PD deterioration,0.0011061490788315412,54.51214767844565,61.1621982898971,52.703225046502105,0.04415942328096972
RM002652,2,55.05087584444377,218642.41,0.0020531729543597464,0.0005757293138799911,0.039614562338504467,0.011262040188543376,34.0,0.0,236,SC,2015-11-01,Absolute lifetime-PD deterioration,0.0002517849846443047,54.46095441942231,60.3025011815175,52.86916054010121,0.02128444602068522
RM000667,2,55.03464709182117,215385.38,0.002596063912301712,0.0012239915923910661,0.04839568969114327,0.023101133014262087,16.0,0.0,229,CA,2015-04-01,Absolute lifetime-PD deterioration,0.0002555170972691887,54.502816364387364,59.78347051624597,53.05809182516268,0.02
RM000514,2,54.915492655895775,80423.47,0.004225217421084309,0.0009965408422004081,0.07729823232667421,0.018765412155354655,32.0,0.0,228,NE,2015-03-01,Absolute lifetime-PD deterioration,0.0006828291872496397,54.28222785662673,60.55101456684381,52.57480086796007,0.024659409355715874
RM000591,2,54.89768692464993,127911.06,0.0033780273313588024,0.0008538268031425412,0.06253246213165908,0.01616868210000788,33.0,0.0,229,IL,2015-04-01,Absolute lifetime-PD deterioration,0.0004291863965840791,54.29241776414485,60.285027138009404,52.65982816711881,0.021802502106140084
RM002246,2,54.848058995751884,260667.56,0.0020549123047220647,0.0004770983554876194,0.039318179965101674,0.009262474503516804,42.0,0.0,234,TX,2015-09-01,Absolute lifetime-PD deterioration,0.0002104138274657264,54.330891296571004,59.467252565134785,52.925121947117084,0.02
RM001221,2,54.58662931525463,115999.05,0.006987211369663028,0.001147851338205417,0.06279998861657743,0.010567490833712556,29.0,0.0,111,MN,2015-06-01,Absolute lifetime-PD deterioration,0.0004705782445223011,53.91089517082449,60.606361389675826,52.0847291623738,0.02
RM003293,2,54.57364446374733,139446.02,0.003792500290566204,0.0010911239460290494,0.03667440122904686,0.010677826197126317,29.0,0.0,118,DE,2016-01-01,Absolute lifetime-PD deterioration,0.00039136035911062453,53.842024628710234,61.06998309014625,51.87917150828635,0.024619997621465467
RM000983,2,54.57196065048183,319436.61,0.001713841115357775,0.000504566416762286,0.03234223448451545,0.009626661095380351,24.0,0.0,230,CA,2015-05-01,Absolute lifetime-PD deterioration,0.0001708381536182776,54.04676571135009,59.26102511912278,52.62040940875225,0.02000051462474671
RM000768,2,54.51527490888653,96132.61,0.0045114567408176725,0.0011587037930117494,0.08267038565257312,0.021881793990019105,28.0,0.0,229,IL,2015-04-01,Absolute lifetime-PD deterioration,0.0005670841029790675,53.91224477927082,59.883799653258976,52.2849427816227,0.021849813506894543
RM000280,2,54.51236247805277,191863.82,0.002174940865747657,0.000556921447593636,0.04035076140637961,0.010482701552899543,34.0,0.0,227,NJ,2015-02-01,Absolute lifetime-PD deterioration,0.0002841200726538895,53.905499193675965,59.91255013206214,52.26951533884755,0.0221077579754101
RM002970,2,54.512150357174896,156261.71,0.003374906825117171,0.0006820709458898586,0.06458700348433954,0.013385109275930507,34.0,0.0,237,CA,2015-12-01,Absolute lifetime-PD deterioration,0.00034885161795026367,53.983623324546336,59.22878978878797,52.54968563782586,0.020123294603016352
RM001454,2,54.49098938822213,143446.75,0.0030633089324871876,0.0007772232422417527,0.057349038840638245,0.01485591040800105,27.0,0.0,231,NC,2015-06-01,Absolute lifetime-PD deterioration,0.00037986911092947125,53.89324915146051,59.81185161744505,52.28060614153327,0.02164836279408925
RM003164,2,54.46923639384461,75390.45,0.0021156060909785094,0.0007314817240866529,0.04096478204671106,0.014348120788048035,41.0,0.0,237,LA,2015-12-01,Absolute lifetime-PD deterioration,0.0007224951753682942,53.823331270955656,60.21413035956235,52.08392670199672,0.04107222921935476
RM002523,2,54.41798380880432,51000.69,0.010186876929463778,0.0018712975164502856,0.18029400521629524,0.03571501337372007,16.0,0.0,233,IL,2015-08-01,Absolute lifetime-PD deterioration,0.0010670048544206819,53.85997916391685,59.39684444882077,52.34663372472614,0.02055228936556223
RM002948,2,54.404673137194024,56440.79,0.005794957828713851,0.001410727932583352,0.10844069530742062,0.02749644496678394,30.0,0.0,237,TN,2015-12-01,Absolute lifetime-PD deterioration,0.0009639247277933924,53.778808355072634,59.976283234714735,52.09002245622492,0.02498842013652546
RM000868,2,54.38013647480089,131522.47,0.004739994247430785,0.0010723062278854103,0.06509426065621937,0.015084231250743096,42.0,0.0,170,MD,2015-05-01,Absolute lifetime-PD deterioration,0.00041346650861104486,53.81059792432687,59.464192900407234,52.26443045497311,0.020004578227078646
RM003054,2,54.34706410289094,152280.18,0.005942753382682865,0.0007592408401584742,0.028397972830492058,0.003664327750889762,14.0,0.0,58,CA,2016-01-01,Absolute lifetime-PD deterioration,0.0003568886253148042,53.51333156958209,61.74103359958094,51.282643013830565,0.021839714819672888
RM002085,2,54.27084327317127,125688.69,0.003690433656644616,0.0011334953007896783,0.06955896316264909,0.02187293566406545,41.0,0.0,234,TX,2015-09-01,Absolute lifetime-PD deterioration,0.00043178780265090894,53.695186348179135,59.396677067055414,52.141076184628986,0.020972611758549062
RM002610,2,54.23670621527178,182669.69,0.0022223399952869777,0.0007577896682620974,0.04281123157461708,0.014798259812120018,39.0,0.0,236,MD,2015-11-01,Absolute lifetime-PD deterioration,0.000296911360693018,53.63982670685118,59.54829636250193,52.03059285551823,0.022002445838467284
RM002525,2,54.2162711046081,152966.08,0.0035241485920845905,0.0007858433200582217,0.06680068407322104,0.015277577108430362,25.0,0.0,235,FL,2015-10-01,Absolute lifetime-PD deterioration,0.00035443329073091306,53.69299548687937,58.88802626840884,52.271968682728605,0.020054747039776322
RM000078,2,54.01700136503164,27304.97,0.018521373955153356,0.0014238399321452083,0.07060574998611413,0.0055651372726875925,23.812473837209303,0.0,47,PA,2015-02-01,Absolute lifetime-PD deterioration,0.001978284589400085,53.12426384964611,61.92286548409511,50.74339522758792,0.0454345000727967
RM003381,2,53.82993556622367,95338.5,0.0016258287034176615,0.0007961662866059632,0.031756664819573954,0.015672803736823337,59.5865625,0.0,238,PA,2016-01-01,Relative lifetime-PD deterioration,0.0005646190737868087,53.18116080538701,59.5976647379042,51.435843181727144,0.039547959576361695
RM000489,2,53.80116810700425,80522.3,0.004454112222363499,0.0010116465672304759,0.08166145455668183,0.019130014152205166,27.0,0.0,229,CA,2015-04-01,Absolute lifetime-PD deterioration,0.0006681524013472572,53.18401092145996,59.29393485320594,51.51961613590403,0.02390225026733634
RM001939,2,53.77400914943305,109584.76,0.0035214408148555917,0.0009450064279064394,0.06620216459043082,0.018190076719153736,28.0,0.0,233,NC,2015-08-01,Absolute lifetime-PD deterioration,0.0004907070029576471,53.175461050402475,59.102001396185884,51.56067987324476,0.022621103461709764
RM002231,2,53.74996177700689,85912.77,0.005311285143545654,0.0011256563202698146,0.09903590274528795,0.021815052838789595,24.0,0.0,235,FL,2015-10-01,Prior default history,0.0006256341377074314,53.16971286100879,58.91800347446965,51.602314973310854,0.021262282691298137
RM001493,2,53.72384522703494,136353.98,0.0036444085251451427,0.0010908864921203335,0.06815358393768423,0.02088089521049341,38.0,0.0,232,TX,2015-07-01,Absolute lifetime-PD deterioration,0.00039400276564743425,53.16855712685266,58.6711202213954,51.667538870739584,0.02052562771452915
RM000386,2,53.490860933870884,114976.56,0.003996657291516266,0.0009506401723119668,0.07326594291145494,0.017908457032369207,32.0,0.0,228,MD,2015-03-01,Absolute lifetime-PD deterioration,0.0004652327477345894,52.91625384905083,58.607448065540964,51.364909468772716,0.021099839912361668
RM002700,2,53.485772611588416,117249.56,0.00446756549901619,0.0008740137125424822,0.08429312674832168,0.017049437340513895,36.0,0.0,236,MI,2015-11-01,Absolute lifetime-PD deterioration,0.00045617034820078146,52.97814454873449,58.02007447322483,51.59809421981534,0.020049071222740016
RM003188,2,53.47835484003608,200192.1,0.0019721624905084984,0.0004988244838500372,0.03839659763862413,0.009847018087324022,31.0,0.0,238,CA,2016-01-01,Absolute lifetime-PD deterioration,0.00026713519084936956,52.88240861739258,58.78142535763379,51.27583570163789,0.022368663264052315
RM002102,2,53.44250034194941,305085.5,0.0015984031161267256,0.0005471294901766425,0.030712290703465706,0.010615201622479864,44.0,0.0,234,IL,2015-09-01,Absolute lifetime-PD deterioration,0.00017517220694510035,52.90445498125505,58.2370868549208,51.4494158429257,0.02039333516869402
RM001661,2,53.43275660554514,101282.45,0.0053610008303722305,0.0010402195433066867,0.09830313415615155,0.019835288256380257,38.0,0.0,231,TX,2015-06-01,Absolute lifetime-PD deterioration,0.000527561849121394,52.923958301598,57.979359352515715,51.539479055995656,0.02000518174405839
RM001608,2,53.39007354699698,91395.1,0.00580871300714724,0.0012397436429851603,0.10651811412894385,0.023697934107683283,23.0,0.0,232,TX,2015-07-01,Absolute lifetime-PD deterioration,0.0005841677895970022,52.86678020662589,58.06131730519201,51.446157324301105,0.020139462551072067
RM001484,2,53.3394043582946,169856.48,0.002836007483390511,0.0006442427629320923,0.05342717859469959,0.012382077301255734,42.0,0.0,232,NJ,2015-07-01,Absolute lifetime-PD deterioration,0.0003140263142053491,52.78928348880475,58.23991135204771,51.3027265351541,0.020570957822064116
RM001346,2,53.270103536271506,60806.48,0.004296895514492842,0.0008618763187100885,0.07988103257123558,0.01653194929968449,22.0,0.0,232,PA,2015-07-01,Absolute lifetime-PD deterioration,0.0008760596491734352,52.654705670700935,58.74827397540888,50.99433873318231,0.028761383218734882
RM001382,2,53.261245542691384,305342.81,0.0017300303375114342,0.0007511320912607777,0.03292209094863752,0.014422331033379754,25.0,0.0,232,MA,2015-07-01,Relative lifetime-PD deterioration,0.00017443097986388276,52.75247985003686,57.804142509327285,51.370394288391786,0.02
RM002777,2,53.17509555815846,71904.51,0.0068886975817204175,0.0009826945654978303,0.1276133525147053,0.019230449733895316,21.0,0.0,237,MA,2015-12-01,Absolute lifetime-PD deterioration,0.0007395237872862003,52.63263138919755,58.012501556827864,51.16331819594696,0.020517817923376768
RM003201,2,52.99585943506981,62818.16,0.008073808048888513,0.001117048812034431,0.11329911083450284,0.01644214649293918,39.0,0.0,178,IL,2016-01-01,Absolute lifetime-PD deterioration,0.0008436391552231044,52.388837533114135,58.40048205832097,50.750384989461246,0.02133515187239577
RM001814,2,52.66813749305889,114724.94,0.00438635105876127,0.0010484085596108549,0.08181432960158086,0.020161266011672008,39.0,0.0,233,NC,2015-08-01,Absolute lifetime-PD deterioration,0.0004590818482281088,52.14498772210062,57.3341410931429,50.727426919378075,0.020258688535722928
RM001638,2,52.66688007725056,152289.17,0.003170076035591767,0.00112619062821874,0.059539364994085964,0.02154970278392876,39.0,0.0,232,TX,2015-07-01,Absolute lifetime-PD deterioration,0.00034583470431449957,52.13292132405158,57.4255522524433,50.688594795911094,0.020440868222278568
RM002813,2,52.62980308864215,221941.17,0.002157159260652311,0.0006766911372599749,0.041580740012061135,0.013224540945737329,34.0,0.0,236,NC,2015-11-01,Absolute lifetime-PD deterioration,0.00023713402560075782,52.09317775516796,57.41100295099911,50.64247337522656,0.020480510356119624
RM000503,2,52.55834633867964,99393.0,0.005150360176315188,0.0008874757217328922,0.09384056962811382,0.01680078054669376,31.0,0.0,229,MT,2015-04-01,Absolute lifetime-PD deterioration,0.0005287932383435417,52.038028833092135,57.20081061648521,50.62698016842004,0.02021169368665211
RM002986,2,52.48977517437082,223044.89,0.0022935761710970912,0.0006451080978537158,0.04433720810884223,0.012664122801445021,49.0,0.0,237,MD,2015-12-01,Absolute lifetime-PD deterioration,0.000235332785137426,51.99685228932825,56.8928075646808,50.656724438581,0.02
RM001903,2,52.45044402767074,161247.97,0.003258825899407356,0.0010046910596965952,0.061412189625055014,0.01932832321285005,24.0,0.0,233,FL,2015-08-01,Absolute lifetime-PD deterioration,0.00032527816646417775,51.949666544565254,56.92326694872385,50.5884343178622,0.020003884763776306
RM001911,2,52.409686688206584,86255.12,0.0040994286445091245,0.0008100922749934133,0.017979429530204594,0.003572959284600108,15.0,0.0,53,MO,2015-08-01,Relative lifetime-PD deterioration,0.0006076124720272441,51.52006904214079,60.258600323923424,49.16731516552556,0.07026389938377472
RM003422,2,52.38749218701257,138507.81,0.002833341905950856,0.0010398868561197665,0.0544967253541766,0.020338770528889993,37.0,0.0,237,IL,2015-12-01,Absolute lifetime-PD deterioration,0.0003782277128416987,51.80930963957664,57.53296574008864,50.2503044252268,0.022038057756102406
RM001188,2,52.26225600200362,173743.3,0.0015876149916775708,0.0005925709555239818,0.030122859044678152,0.011345520555143485,45.0,0.0,231,NY,2015-06-01,Relative lifetime-PD deterioration,0.00030080156185593126,51.65194596613837,57.69014575731242,50.00867457210249,0.02654266798368601
RM002381,2,52.22975716765591,74147.81,0.004200362082112539,0.0006104515997831505,0.07912440775035434,0.011887110885350882,41.0,0.0,235,VA,2015-10-01,Absolute lifetime-PD deterioration,0.0007044005368149903,51.624552254462046,57.61448836261275,49.993511189431885,0.024777021943228582
RM003170,2,52.173069704629825,193631.51,0.001794549113479713,0.000526756776563651,0.03485235042200863,0.010352230299717324,37.0,0.0,237,KY,2015-12-01,Absolute lifetime-PD deterioration,0.00026944514198453453,51.58855020936558,57.37414412784758,50.01299420381036,0.023176121513563516
RM002344,2,52.16000899803671,183567.26,0.002794408562802037,0.0006782165220625806,0.05310516639267804,0.013142581040159085,40.0,0.0,234,FL,2015-09-01,Absolute lifetime-PD deterioration,0.00028414657928672415,51.66789990751548,56.555990737751294,50.329837001791034,0.02
RM002664,2,52.15222052303784,118298.12,0.002704748689072161,0.0006681711677396043,0.051871709395256316,0.013059072312534559,31.0,0.0,236,CA,2015-11-01,Absolute lifetime-PD deterioration,0.0004408541786043417,51.55641361830505,57.45384932748959,49.950352633687494,0.024481561665724863
RM001275,2,52.07577964551925,204684.89,0.0025424281429551757,0.0006181396491679963,0.047620723681151556,0.011781389358110017,32.0,0.0,230,NV,2015-05-01,Absolute lifetime-PD deterioration,0.00025441926683263843,51.57817942207054,56.51978282185838,50.22588160647583,0.020000256049769342
RM002645,2,52.02992609899189,138643.13,0.00331299598562734,0.0009765158278976373,0.06317966193947777,0.019030778269777948,19.0,0.0,236,MA,2015-11-01,Absolute lifetime-PD deterioration,0.0003752795114982754,51.483294905684005,56.89923941277499,50.006240422231116,0.020831459602013207
RM001944,2,52.02241821702303,143202.95,0.0017148669321704003,0.0005537270962877843,0.03291473291528191,0.010742551165369596,43.0,0.0,234,WA,2015-09-01,Absolute lifetime-PD deterioration,0.0003632775596942872,51.41168112233254,57.454192151583065,49.76720176522249,0.028459072369422807
RM000726,2,51.99937496714209,68709.36,0.0031239239392104744,0.0007444859383977714,0.028020005617025667,0.006742101807626799,23.0,0.0,109,MO,2015-04-01,Absolute lifetime-PD deterioration,0.0007568019112263902,51.27906738206299,58.3907201754486,49.349633657988036,0.05888926553670828
RM000037,2,51.96884822086339,213618.78,0.0023249280839992823,0.0011416245672054468,0.043075797599311905,0.021376286050383886,58.7451645,0.0,227,CO,2015-02-01,Prior default history,0.00024327846185088873,51.46621412428814,56.45414171772351,50.10271124542612,0.020123757368686036
RM001212,2,51.83402105657505,151013.91,0.0024553033731254696,0.0005821530118327508,0.0462204458400336,0.011147114000660152,31.0,0.0,231,NH,2015-06-01,Absolute lifetime-PD deterioration,0.0003432400436262795,51.25463474432245,56.99012967524297,49.6924361715169,0.022668165099276584
RM000227,2,51.799401078970185,311518.76,0.0016365145907534775,0.0005182119646046666,0.030640027789475055,0.0098002409344069,33.0,0.0,228,CO,2015-03-01,Absolute lifetime-PD deterioration,0.00016628019795331166,51.306331655574695,56.20252893915075,49.96662459523183,0.02
RM001223,2,51.76387724079154,126183.15,0.002258054170752373,0.001167336331062612,0.042403049120943614,0.0221382858088226,40.378608,0.0,230,NY,2015-05-01,Absolute lifetime-PD deterioration,0.00041022812666185256,51.158373827152595,57.14936880589868,49.52780789587109,0.02611904207090918
RM000582,2,51.7150292713103,236757.65,0.002168940893008161,0.0004473437108145803,0.04058885558730485,0.008502367837330715,32.0,0.0,229,NC,2015-04-01,Absolute lifetime-PD deterioration,0.00021843023560721398,51.221630267437526,56.121335336825716,49.880869043017434,0.02
RM000849,2,51.6825031863836,81277.41,0.0030913464713724355,0.0004670135460986437,0.0568864078176623,0.008797476831547524,29.0,0.0,227,IN,2015-02-01,Absolute lifetime-PD deterioration,0.0006358778310773386,51.082348074298466,57.023150183315366,49.46434539999598,0.028581851731166768
RM002047,2,51.61051111115679,163404.44,0.0025463806006757214,0.0007342453165311085,0.04850205192786938,0.014220955833514792,36.0,0.0,234,MI,2015-09-01,Absolute lifetime-PD deterioration,0.00031584521883956635,51.05069885764817,56.59328562048129,49.540696893524554,0.021439265163129415
RM000284,2,51.541536696097154,46707.02,0.011139827440068462,0.0017368339488457083,0.09590520289800597,0.015523347179904556,47.95810089285714,0.0,108,NJ,2015-03-01,Absolute lifetime-PD deterioration,0.001103507282119415,50.82296211308913,57.92109121124164,48.89574939131301,0.024654044978081966
RM002719,2,51.42015175464273,103460.32,0.0035650716823217325,0.0008567127542586869,0.06782839277921138,0.016714639592879887,36.0,0.0,236,WI,2015-11-01,Absolute lifetime-PD deterioration,0.0004970036024887873,50.84043942903182,56.57865732698718,49.2777022818775,0.02264999117704316
RM002690,2,51.374883791959114,308758.41,0.001654456089792387,0.0007804340831364123,0.03204006517182756,0.015237249587053303,18.0,0.0,236,GA,2015-11-01,Relative lifetime-PD deterioration,0.00016639185242584687,50.88348971230845,55.762326348571904,49.54882372639658,0.02
RM001730,2,51.32420926840615,164131.54,0.003100629163568548,0.0010053374161802145,0.058271840513175466,0.01925844046709868,27.0,0.0,232,FL,2015-07-01,Absolute lifetime-PD deterioration,0.0003127016859063538,50.83237898388911,55.71611988095331,49.49614116139479,0.02002992767112195
RM001797,2,51.29285090511914,118215.87,0.0029222482668554415,0.0014511678300053376,0.05523908833965496,0.027803472814519226,69.99623881578947,0.0,233,MI,2015-08-01,Absolute lifetime-PD deterioration,0.0004338914132689557,50.708262655260256,56.49062693016555,49.13516097881595,0.02280794743978022
RM003214,2,51.25958474437764,77461.35,0.005088312287382558,0.0013678254374046921,0.09584159859703234,0.026670922520071194,32.0,0.0,237,TX,2015-12-01,Absolute lifetime-PD deterioration,0.0006617440148458249,50.692599839468045,56.30733489811841,49.162485735062404,0.02200100395570597
RM001326,2,51.25880510609787,95695.65,0.001961235371704358,0.0009474213846938107,0.037085687995033645,0.01808104696650703,61.739129032258056,0.0,231,WA,2015-06-01,Relative lifetime-PD deterioration,0.0005356440455349629,50.637242090768545,56.783740149527105,48.96572060105716,0.03323634733745593
